Price,Close,High,Low,Open,Volume,Daily_Return,Log_Return,SMA_20,SMA_50,Volatility
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2020-06-02,78.57719421386719,78.60149742135009,77.50548728566115,77.9477804464378,87642800,0.004629230422875441,0.004618548489123872,76.0672607421875,69.3713924407959,0.01119897198486139
2020-06-03,79.0097885131836,79.27225136733202,78.32447790282927,78.89800262449812,104491200,0.005505341640718253,0.0054902426388539,76.41190032958984,69.86401664733887,0.010955666963808234
2020-06-04,78.32933044433594,79.13128449132041,77.95508176147044,78.83237798726375,87560400,-0.008612326164296857,-0.008649626561816089,76.68531455993653,70.23392044067383,0.011252250870522335
2020-06-05,80.56024169921875,80.62099602930866,78.5504911297126,78.57965202154774,137250400,0.02848117355564761,0.02808312518461204,77.03258743286133,70.65503456115722,0.012480953201856883
2020-06-08,81.03654479980469,81.07057078079636,79.54442247076808,80.25646136244434,95654400,0.005912384205155163,0.005894974649279169,77.31606712341309,71.02304870605468,0.011644780892801894
2020-06-09,83.59552001953125,83.98920686535521,80.68417746439864,80.71577090052271,147712400,0.03157803958755068,0.031089707077983836,77.66819915771484,71.49410789489747,0.01297019921913057
2020-06-10,85.74620819091797,86.21522971767824,84.1058417038533,84.54570234634012,166651600,0.02572731374700732,0.025401935348816043,78.1716094970703,71.97391098022462,0.013228666218836773
2020-06-11,81.62950134277344,85.31364412865861,81.52743824020874,84.88836389660872,201662400,-0.048010366114131675,-0.049201133025403285,78.51487159729004,72.37390029907226,0.017585535725742524
2020-06-12,82.3342514038086,84.52140692132026,81.22123552584637,83.77291696294331,200146000,0.008633521575438952,0.008596465856198736,78.87040672302246,72.85284072875976,0.01760621339649594
2020-06-15,83.35248565673828,84.00620266393342,80.82267515019947,80.98549997370785,138808800,0.01236707974589768,0.012291232117369492,79.29908905029296,73.33265991210938,0.01750186205087612
2020-06-16,85.5615234375,85.83370902956554,83.77291975886371,85.41085390565064,165428800,0.026502362387355483,0.026157258874451878,79.75012893676758,73.87372200012207,0.017672344052490147
2020-06-17,85.44244384765625,86.36833908315948,85.32093520870518,86.30758476368395,114406400,-0.0013917422815727942,-0.0013927116543777558,80.217329788208,74.31032012939453,0.017548702306680104
2020-06-18,85.47647857666016,85.89446863409366,84.86650277346662,85.39871125985869,96820400,0.00039833515371578976,0.00039825583933021983,80.61223258972169,74.76233444213867,0.01729289749549552
2020-06-19,84.98800659179688,86.65024395832843,83.8774158013372,86.18365491665244,264476000,-0.00571469476746389,-0.005731086113128164,81.01163177490234,75.17239379882812,0.01723115629933864
2020-06-22,87.21161651611328,87.35499583192716,85.33552267955825,85.38169655946604,135445200,0.02616380844177879,0.02582739135536099,81.4974235534668,75.61761856079102,0.017865272632980985
2020-06-23,89.07313537597656,90.49478813930877,88.03787925009263,88.45830187116142,212155600,0.02134484985173213,0.021120239111151646,82.10253677368163,76.07457733154297,0.017907215013186765
2020-06-24,87.50080108642578,89.62234460688504,87.12655239933392,88.7013070407747,192623200,-0.017652171812679307,-0.017809829486306265,82.61226615905761,76.43319808959961,0.018765068278905797
2020-06-25,88.66241455078125,88.70129820159251,86.89568177427711,87.65632697012038,137522400,0.013275460909302206,0.013188114174360978,83.17837524414062,76.82775039672852,0.018770667601697634
2020-06-26,85.93820190429688,88.77907450051282,85.78995750703652,88.55792788577938,205256800,-0.030725676266396773,-0.031207607328285848,83.61204032897949,77.15686386108399,0.02053389798795956
2020-06-29,87.9188003540039,88.01358066282918,85.36711865011787,85.84586303787991,130646000,0.023046775541250897,0.022785209815925012,84.09722442626953,77.54444473266602,0.020858309554683343
2020-06-30,88.65270233154297,88.93946836335702,87.48622233361435,87.50566045318362,140223200,0.008347497629449085,0.008312849951850875,84.60099983215332,77.97515716552735,0.020861334857928182
2020-07-01,88.48501586914062,89.2748220077914,88.43641686423359,88.7304656885215,110737200,-0.001891498600631869,-0.0018932897430953164,85.07476119995117,78.44400772094727,0.02094081292029501
2020-07-02,88.48501586914062,90.03060958463712,88.37080487027472,89.39390551485566,114041600,0.0,0.0,85.58254547119141,78.87538970947266,0.020714244289323072
2020-07-06,90.85199737548828,91.3210188724847,89.88478608277487,89.91637951083226,118655600,0.026750082859770874,0.02639855455554628,86.09713325500488,79.35929748535156,0.020620171454030035
2020-07-07,90.57011413574219,92.01120488127154,90.45832825923631,91.23112145924068,112424400,-0.0031026641998973536,-0.003107487441649471,86.57381172180176,79.79908081054687,0.020725813360230324
2020-07-08,92.67950439453125,92.71109782941653,91.46198537616378,91.54947545863833,117092000,0.02329013581265449,0.023023059479096917,87.02801094055175,80.28008224487304,0.020260536408543604
2020-07-09,93.07804870605469,93.62726270349853,92.02821230000306,93.5737986064413,125642800,0.004300242153074674,0.004291022533401899,87.3946029663086,80.79130340576172,0.0196856566119893
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131565,92.67220807313528,90257200,0.0017492729054258138,0.0017477447094719554,87.97517127990723,81.26142883300781,0.01540616559786393
2020-07-13,92.81072235107422,97.16316235330419,92.59686597637041,94.54829427109546,191649200,-0.004613269638900741,-0.0046239436078641255,88.49899482727051,81.69352905273438,0.015605947790726287
2020-07-14,94.34661102294922,94.53858935423052,91.25543060561826,92.19104129715517,170989200,0.016548612412100594,0.016413176269967182,89.04870109558105,82.17927429199219,0.015721597174725366
2020-07-15,94.99543762207031,96.47541172354836,93.79493186330134,96.22510426302838,153198000,0.006877052520341875,0.0068535134526397905,89.52039680480956,82.65817092895507,0.014991877858747404
2020-07-16,93.8265380859375,94.68438876337166,93.22628512469839,93.86542173959128,110577600,-0.012304796581738553,-0.012381127394253105,89.93960151672363,83.09236175537109,0.015442010529169195
2020-07-17,93.63700866699219,94.43410522838634,93.16312189767015,94.27857799060969,92186800,-0.0020199979964273806,-0.002022040944010461,90.34762802124024,83.5078810119629,0.0154877277769291
2020-07-20,95.61027526855469,95.74879688151813,93.379378684577,93.72446644412312,90318000,0.02107357581851166,0.02085459909203887,90.87874145507813,83.94779083251953,0.015698070117939195
2020-07-21,94.29068756103516,96.47784268487361,94.04038010462556,96.40250793502297,103433200,-0.01380173526133055,-0.013897864736683599,91.23269500732422,84.32626556396484,0.015542223658579084
2020-07-22,94.55558776855469,95.23846569726479,93.90430327124304,93.9917859277632,89001600,0.00280939946851122,0.00280546048155835,91.50681762695312,84.68631973266602,0.014998176473688575
2020-07-23,90.25176239013672,94.36604333190014,89.44008553110294,94.28827601915101,197004400,-0.045516351597882476,-0.046584767024238555,91.64436569213868,84.97779495239257,0.018017411552836902
2020-07-24,90.02816772460938,90.37325548035092,86.65508713174927,88.44613048133,185438800,-0.0024774548397270557,-0.0024805288090982702,91.71265335083008,85.2830731201172,0.017828292846659377
2020-07-27,92.161865234375,92.25421298171179,90.86901902055509,91.09259075129832,121214000,0.02370033250362802,0.023423839749267476,92.02383651733399,85.62183944702149,0.016872320200914205
2020-07-28,90.64787292480469,91.90913313088771,90.64300783304508,91.73172785652534,103625600,-0.01642753546404585,-0.016563963607032096,92.16029014587403,85.93922012329102,0.016791074138807194
2020-07-29,92.38544464111328,92.57014013630604,91.09502355323384,91.1314746598381,90329200,0.019168367224126293,0.01898696848610034,92.34692726135253,86.25611450195312,0.017187404537129213
2020-07-30,93.50331115722656,93.60780678551026,91.14847362110889,91.5567407848433,158130000,0.01210002853215486,0.012027408403761295,92.59784202575683,86.60421218872071,0.01729626716604211
2020-07-31,103.29206848144531,103.4427380109372,98.00886768351042,100.01133514701584,374336800,0.10468888430869439,0.09956374266450911,93.33819465637207,87.11848510742188,0.028550558795087676
2020-08-03,105.8947525024414,108.51933548434803,104.87894231342506,105.1778487444546,308151200,0.025197326951232668,0.024885108160673925,94.09033241271973,87.69637969970704,0.02849935289638607
2020-08-04,106.6019515991211,107.69552926335136,105.36012955059792,106.08432365144441,173071600,0.0066783205018905445,0.00665611930916676,94.89192428588868,88.27850311279298,0.02838136083704567
2020-08-05,106.98834991455078,107.30913448125898,105.85588858029786,106.32248498790055,121776800,0.0036246833161437397,0.003618129982637558,95.60736656188965,88.8788526916504,0.028183815804294344
2020-08-06,110.72108459472656,111.21684185628432,106.73074554314383,107.32127567476975,202428800,0.034889169551236554,0.03429433842439409,96.48951835632325,89.5471501159668,0.028819968733433003
2020-08-07,108.20377349853516,110.6991917635781,107.40523995090824,110.24149434670589,198045600,-0.02273560727304602,-0.0229980466334847,97.2376636505127,90.16442092895508,0.029656437300739056
2020-08-10,109.77648162841797,110.79656040754556,107.12038216987283,109.65231698977226,212403600,0.01453468838500438,0.014430072291593389,98.08595161437988,90.81465255737305,0.02954098138996638
2020-08-11,106.5117416381836,109.53789059463463,106.25124256694211,109.03880997711208,187902400,-0.02973988546367501,-0.030191084117192478,98.6942081451416,91.38058502197265,0.030695175441040314
2020-08-12,110.05158996582031,110.30965211624508,107.41009717699765,107.6048585408266,165598000,0.03323434837505013,0.032694026339541486,99.4470157623291,92.01007293701171,0.03127188967022503
2020-08-13,111.99922180175781,113.00469377011008,110.94505578262242,111.43440350321735,210082000,0.01769744386739336,0.017542667536652092,100.35564994812012,92.6698616027832,0.03097317428673173
2020-08-14,111.89942169189453,111.98949901322317,110.08567574687753,111.82395110215055,165565200,-0.000891078600884665,-0.0008914758474239343,101.26877059936524,93.34126342773438,0.030952415471725284
2020-08-17,111.6072769165039,113.04853640766869,110.97916514281515,113.0241893774422,119561600,-0.002610780028828197,-0.002614194058489247,102.0686206817627,93.96220413208007,0.03093496589131682
2020-08-18,112.53728485107422,112.96333190026704,111.02299161332778,111.35896133229575,105633600,0.008332861084551668,0.008298334468686247,102.98095054626465,94.59221893310547,0.03049904499588118
2020-08-19,112.678466796875,114.09537909958976,112.58352304816549,112.94626924012053,145538000,0.001254534850273048,0.0012537485789622445,103.88709449768066,95.17387786865234,0.030518470581975453
2020-08-20,115.17876434326172,115.2931886914799,112.7028193742301,112.71986303729176,126907200,0.022189666024600818,0.021947057757407604,105.13344459533691,95.76252899169921,0.027755564609406362
2020-08-21,121.11421966552734,121.59869363243206,116.1282493861733,116.14041918677735,338054800,0.05153254904329829,0.05024867054914146,106.68774719238282,96.5522233581543,0.02881648867404029
2020-08-24,122.56277465820312,125.41364330957006,120.69303859679879,125.3284249869882,345937600,0.011960238828076175,0.011889280397836592,108.20779266357422,97.35679382324219,0.028756325078095023
2020-08-25,121.55729675292969,121.90300674261194,119.83119859572422,121.43313953220415,211495600,-0.008203778904952719,-0.008237615082529884,109.75326385498047,98.12089004516602,0.02834312203626637
2020-08-26,123.21037292480469,123.66807037859338,121.80806709697056,122.87684013317619,163022400,0.013599152136748671,0.013507513537414638,111.29451026916504,98.87386703491211,0.028328868691510547
2020-08-27,121.73747253417969,124.14768014650426,120.59079194716,123.81414734892694,155552400,-0.011954353806914564,-0.012026381701195197,112.70621833801269,99.59976760864258,0.028956184728639783
2020-08-28,121.54027557373047,123.13246897997037,121.31629327483492,122.71372527916922,187630000,-0.0016198542350536194,-0.0016211676174420016,113.61862869262696,100.32104354858399,0.019619705588890514
2020-08-31,125.6619644165039,127.570661771966,122.70155254402836,124.24019284317771,225702700,0.03391212356000528,0.033349785588772406,114.60698928833008,101.13452270507813,0.02010438929046741
2020-09-01,130.66737365722656,131.27115314665346,127.11293080171876,129.28454878420325,151948100,0.03983233322799529,0.039059482106250015,115.81026039123535,102.0036378479004,0.021255505619671648
2020-09-02,127.96013641357422,134.36788352935133,123.67532784914934,133.9880937468652,200119000,-0.020718540274285324,-0.020936180604812695,116.85884971618653,102.78137786865234,0.02233595630471072
2020-09-03,117.71556854248047,125.46718865430032,117.34551895820641,123.58771983998423,257599600,-0.08006062011361681,-0.08344750253783091,117.20857391357421,103.38567321777344,0.029138100182737933
2020-09-04,117.79346466064453,120.4617338734343,107.98708104487906,116.9267639955814,332607200,0.0006617316564712095,0.0006615128086190005,117.68805847167968,103.9682942199707,0.028492833092888376
2020-09-08,109.86656188964844,115.87503988575807,109.73022744851274,110.96697771586362,231366600,-0.06729492840568874,-0.069666235723295,117.69256248474122,104.44686141967773,0.03258033175891781
2020-09-09,114.248779296875,116.02113476904711,112.24270866069972,114.19035236329198,176940500,0.03988672560472151,0.039111789533551426,118.07941436767578,104.97346099853516,0.03289120982395676
2020-09-10,110.51902770996094,117.34552021964375,109.55494626315287,117.20918576977877,182274400,-0.032645876917619554,-0.03319064262205543,118.10278625488282,105.41078750610352,0.03311140573320648
2020-09-11,109.06802368164062,112.21347084794252,107.12038040161133,111.57074499929149,180860300,-0.013128997407833132,-0.01321594455201929,117.95622634887695,105.82244766235351,0.03299792886848312
2020-09-14,112.34010314941406,112.89518137560073,109.84712128158228,111.71685768245611,140150100,0.030000355350018326,0.029559147241502683,117.97826042175294,106.29954940795898,0.03370869025006091
2020-09-15,112.51536560058594,115.71924004150326,110.6358893306761,115.23232916774082,184642000,0.0015601058416225833,0.0015588901407544865,118.02366485595704,106.73281677246094,0.033699729232643284
2020-09-16,109.19461822509766,112.96331066061114,109.1069778434127,112.21347126407375,154679000,-0.029513723372472267,-0.029958016990795935,117.85653152465821,107.10530685424804,0.034320500258610255
2020-09-17,107.45149230957031,109.26280142604845,105.8641654729451,106.84772755719133,178011000,-0.015963478272656317,-0.016092267042080815,117.59518280029297,107.40074661254883,0.03447820672222467
2020-09-18,104.04309844970703,107.97733869117779,103.31273223375831,107.50990847358545,287104900,-0.031720302683592494,-0.03223428993301081,117.03839950561523,107.62004760742188,0.034611194142406314
2020-09-21,107.19831848144531,107.30543948676396,100.40103822697645,101.803344165932,195713800,0.0303260867731987,0.029875341237982727,116.34260444641113,107.89919662475586,0.03309614447887291
2020-09-22,108.88301086425781,109.9055267053134,106.30238909052137,109.73023848769446,183055400,0.015715660531597786,0.015593448306203492,115.65861625671387,108.22064239501952,0.033211196312248906
2020-09-23,104.3157958984375,109.17516469365749,103.97495231814074,108.69799408278124,150718700,-0.04194607523770777,-0.042851213699516055,114.79654121398926,108.4200260925293,0.03420508971655168
2020-09-24,105.38699340820312,107.36385041762158,102.25128611202055,102.41683403022385,167743300,0.010268794869844555,0.010216428980420448,113.90537223815917,108.62785720825195,0.03410722223141403
2020-09-25,109.3406982421875,109.49651327893982,104.85137965372228,105.591486218956,149981400,0.03751606062685742,0.03682945312517266,113.28553352355956,108.93814041137695,0.03551078301339074
2020-09-28,111.9505386352539,112.30111503190352,109.82760709095112,111.99923269077127,137672400,0.02386888354495098,0.02358847500592458,112.80604667663575,109.30441101074219,0.03608169468367858
2020-09-29,111.10331726074219,112.29138095636048,110.59693323178644,111.55128179324593,99382200,-0.007567818653129055,-0.0075965998921240065,112.07811431884765,109.61427185058594,0.034995521232455105
2020-09-30,112.7782974243164,114.19034345635778,110.6456327885037,110.81118070719012,142675200,0.015075878964471379,0.014963367300004912,111.18366050720215,109.98402404785156,0.0337205694794487
2020-10-01,113.7326431274414,114.63829765255329,112.79777513856307,114.56039012939586,116120400,0.008462139657370304,0.008426536465367264,110.4722858428955,110.3675651550293,0.03371721198629752
2020-10-02,110.06132507324219,112.3498120079921,109.28227217240111,109.93473092714387,144712000,-0.03228024912852312,-0.03281274718522594,110.08957366943359,110.7637564086914,0.029582337163999738
2020-10-05,113.45024871826172,113.59632348580747,110.57747715177082,110.92805362201211,106243800,0.030791230641320277,0.03032669242705678,109.87241287231446,111.23219802856445,0.030527269013632622
2020-10-06,110.19768524169922,113.08019705568263,109.3115037828743,112.6711862279405,161498200,-0.02866951384690042,-0.029088512107594815,109.88896903991699,111.59291442871094,0.02717926323855632
2020-10-07,112.06742095947266,112.5251184204905,111.1422857385701,111.61946379732167,96849000,0.016967105195290655,0.01682477160259687,109.77990112304687,112.02130538940429,0.025883547766536535
2020-10-08,111.96027374267578,113.35283896768823,111.59021676910432,113.20676423757683,83477200,-0.0009560960346862712,-0.0009565533860378233,109.85196342468262,112.41280197143554,0.024767317018059752
2020-10-09,113.90794372558594,113.93715719252894,111.91160594820737,112.26218241086576,100506900,0.017396080929442892,0.017246501354133897,110.09395942687988,112.82089462280274,0.02479520145076615
2020-10-12,121.1434097290039,121.90298939580019,116.15744041280756,116.91702007960384,240226800,0.06352029337698184,0.06158443716578844,110.53412475585938,113.1779214477539,0.027715194098456502
2020-10-13,117.9298095703125,122.10750566774655,116.5177710390298,121.99064438590798,262330500,-0.026527238798050856,-0.02688543483668545,110.8048469543457,113.41862258911132,0.028551919332672704
2020-10-14,118.01744842529297,119.809276699368,116.48854872829669,117.83241993385298,150712000,0.0007431442084049333,0.0007428682134752483,111.24598846435546,113.64693252563477,0.027536626793926627
2020-10-15,117.5500259399414,118.02719653089068,115.05704456556252,115.61212268187877,112559200,-0.003960621853703716,-0.003968485887615258,111.75091514587402,113.85816604614257,0.027201636906945634
2020-10-16,115.90425109863281,118.36802614774093,115.69974944089714,118.10509013803102,115393800,-0.01400063358683945,-0.014099566962709562,112.3439727783203,113.9618293762207,0.026218585645915084
2020-10-19,112.94384002685547,117.26760316923634,112.63221739110126,116.81964609469402,120639300,-0.02554186791007418,-0.02587372443626139,112.63124885559083,114.0566307067871,0.026436190097604593
2020-10-20,114.43379974365234,115.86531895269678,112.60301003753486,113.15808815638162,124423700,0.013192040543712702,0.013105783354274486,112.90878829956054,114.1497770690918,0.026377979410617584
2020-10-21,113.81053924560547,115.60236752064498,113.40152850485114,113.6157704572297,89946000,-0.005446472103898148,-0.0054613582088615595,113.38352546691894,114.29575302124023,0.02429864308701337
2020-10-22,112.71986389160156,114.94991651803686,111.59022713214819,114.37535784081969,101988000,-0.009583254426465793,-0.009629469305470933,113.75016899108887,114.34911849975586,0.024461646701808098
2020-10-23,112.02845001220703,113.49892286939378,111.28834343492714,113.34310783010538,82572600,-0.006133913362949439,-0.006152803094453547,113.88455657958984,114.34970306396484,0.023195525825938316
2020-10-26,112.0381851196289,113.49891761177703,109.92498646777234,111.02540970017918,111850700,8.68985281936574e-05,8.689475273527588e-05,113.8889389038086,114.35247833251952,0.022588328127739164
2020-10-27,113.54762268066406,114.20982181518612,111.54155210976087,112.46667986652261,92276800,0.013472527776342114,0.013382580253775958,114.01115417480469,114.39128524780273,0.02269338839704167
